image_id,soil_type
img_569fba0e.jpg,Clay soil
img_44d93f83.jpg,Clay soil
img_9d2bd514.jpg,Clay soil
img_d8869250.jpeg,Clay soil
img_c5ad9a8f.jpg,Clay soil
img_5d65eae8.jpg,Clay soil
img_88440142.jpg,Clay soil
img_7db62ecc.jpg,Clay soil
img_9f66b3e4.jpg,Clay soil
img_d0f08153.jpg,Clay soil
img_89fc458f.jpg,Clay soil
img_0a902114.jpg,Clay soil
img_6893e395.jpg,Clay soil
img_6fa5e277.jpg,Clay soil
img_415bdcec.jpg,Clay soil
img_7c647425.jpg,Clay soil
img_ab6e0a7e.jpg,Clay soil
img_c0060941.jpg,Clay soil
img_3eb406a2.jpg,Clay soil
img_9def4455.jpg,Clay soil
img_a2af3a74.jpg,Clay soil
img_36294829.jpg,Clay soil
img_706d78d6.jpeg,Clay soil
img_9c977861.jpg,Clay soil
img_e1ecdc0e.jpg,Clay soil
img_0b41b968.jpeg,Clay soil
img_307f1823.jpg,Clay soil
img_39b6816e.jpg,Clay soil
img_d68f51b4.jpg,Clay soil
img_b95fa763.jpg,Clay soil
img_693a7112.jpg,Clay soil
img_5a18f044.jpg,Red soil
img_e3b0d079.jpg,Red soil
img_51068105.jpg,Red soil
img_3f756e94.jpg,Red soil
img_436215b8.jpg,Red soil
img_152f1966.jpg,Red soil
img_e3c85be7.jpeg,Red soil
img_45ab4482.jpeg,Red soil
img_128ef878.jpg,Red soil
img_51bd5279.jpg,Red soil
img_636f4106.jpg,Red soil
img_96a61f02.jpg,Red soil
img_6921193a.jpg,Red soil
img_b7b170f2.jpg,Red soil
img_b46efa76.png,Red soil
img_024ea25f.jpg,Red soil
img_32af671f.jpg,Red soil
img_35e442a1.jpg,Red soil
img_49c0630d.jpg,Red soil
img_1a2d0698.jpg,Red soil
img_e9e63c72.jpg,Red soil
img_4848cf60.jpg,Red soil
img_f038fdda.jpg,Red soil
img_13c93e22.jpg,Red soil
img_f05dc6cf.jpg,Red soil
img_2e644c21.jpg,Red soil
img_0fec5fba.jpeg,Red soil
img_50ad69e9.jpeg,Red soil
img_7e738188.jpeg,Red soil
img_8a7f4621.jpg,Red soil
img_fb9f79da.jpeg,Red soil
img_350ccac1.jpg,Red soil
img_5761c132.jpg,Red soil
img_70595be2.jpg,Red soil
img_fda8384c.jpg,Red soil
img_5ccacb4f.jpg,Red soil
img_d29aeb29.jpg,Red soil
img_d181524e.jpg,Red soil
img_a097c846.jpg,Red soil
img_c32a1d00.jpg,Red soil
img_792745ef.jpg,Red soil
img_06ab1c0e.jpg,Red soil
img_76d91692.jpg,Red soil
img_a72ce459.jpeg,Red soil
img_b750a320.jpg,Red soil
img_57392c99.jpg,Red soil
img_0d668b20.jpg,Red soil
img_7d3ed674.jpeg,Red soil
img_208a80b9.jpg,Red soil
img_370b1935.jpeg,Red soil
img_539d7036.jpg,Red soil
img_3e7fbf3e.jpg,Red soil
img_24963541.jpg,Red soil
img_3fc6512e.jpg,Red soil
img_bab81648.jpg,Red soil
img_e80e4a93.jpg,Red soil
img_897aca78.jpg,Red soil
img_b0e2337e.jpg,Red soil
img_918d9834.jpeg,Red soil
img_d0e3e1ea.jpeg,Red soil
img_42d95853.jpg,Red soil
img_98c3df80.jpg,Red soil
img_e55247f8.jpg,Red soil
img_d0928f50.jpg,Red soil
img_23b4e7af.jpg,Red soil
img_9e3250d2.jpeg,Red soil
img_06d78681.jpg,Red soil
img_42ac59dd.jpg,Red soil
img_b4926e63.jpg,Red soil
img_5e70c4c2.jpg,Red soil
img_00e908a5.jpg,Red soil
img_febe3434.jpeg,Red soil
img_dd3432a4.jpeg,Red soil
img_e066121a.jpg,Red soil
img_a5782cb4.jpg,Red soil
img_68d5cdd3.jpg,Red soil
img_673a7708.jpg,Red soil
img_ed9ba5bd.gif,Red soil
img_916171f6.jpg,Red soil
img_72e83a3d.jpg,Red soil
img_dadc424f.jpg,Red soil
img_dce4e494.jpg,Red soil
img_00317510.jpg,Red soil
img_4effbb6a.jpg,Red soil
img_a7461300.jpg,Red soil
img_15cfde43.jpg,Red soil
img_6e600345.jpg,Red soil
img_af9a4101.jpg,Red soil
img_abc915c6.jpg,Red soil
img_0ba66119.jpg,Red soil
img_923fc79a.gif,Red soil
img_a16b5bc2.jpg,Red soil
img_997b9eb9.jpg,Red soil
img_bf9d2634.jpg,Red soil
img_43619511.jpg,Red soil
img_76db3f97.jpg,Red soil
img_5c393ded.jpg,Red soil
img_a5500074.jpg,Red soil
img_089078de.jpg,Red soil
img_959a3370.jpg,Red soil
img_825a6182.jpeg,Red soil
img_493ab595.jpeg,Red soil
img_d1f26fb7.jpg,Red soil
img_a37a0f96.jpeg,Red soil
img_6da6e878.jpg,Red soil
img_79703d2e.jpg,Red soil
img_d1c3d91d.jpg,Red soil
img_8f30eecd.jpg,Red soil
img_09ce57b8.jpg,Red soil
img_ed12bf66.jpg,Red soil
img_873bbb2d.jpg,Red soil
img_11084c35.jpg,Red soil
img_285c838d.jpg,Red soil
img_ba0e5f98.jpg,Red soil
img_08b35dff.jpg,Red soil
img_05974030.jpg,Red soil
img_7e10631e.jpg,Red soil
img_36962a7f.jpeg,Red soil
img_97d84f5a.jpg,Red soil
img_256b079a.jpg,Red soil
img_7e09c6e4.jpg,Red soil
img_a7aa1ecd.jpg,Red soil
img_224644d2.jpg,Red soil
img_7d3202be.jpg,Red soil
img_bd5b91f1.jpg,Red soil
img_4dedd121.jpeg,Red soil
img_5bdc4a4c.jpg,Red soil
img_0a713555.jpg,Red soil
img_b49f4e87.jpg,Red soil
img_c3bf2c64.jpg,Red soil
img_bfab6d8d.jpg,Red soil
img_c4cd0da3.jpg,Red soil
img_c4ae04c7.jpg,Red soil
img_5737b4df.jpg,Red soil
img_a3df6aa4.jpeg,Red soil
img_0754f6a8.jpg,Red soil
img_5b780d43.jpg,Red soil
img_dfac6d9d.jpg,Red soil
img_4df133fb.jpg,Red soil
img_067f330a.jpg,Red soil
img_8a2801a1.jpg,Red soil
img_f20a2322.jpeg,Red soil
img_adaa2c0c.jpg,Red soil
img_d9cab8b9.jpg,Red soil
img_3309bdaa.jpg,Red soil
img_d0fa4e22.jpg,Red soil
img_996307f8.jpg,Red soil
img_8e60c4df.jpg,Red soil
img_0670e957.jpg,Red soil
img_844fd3cd.jpg,Red soil
img_776ad645.jpg,Red soil
img_077d7851.jpg,Red soil
img_c7ba2a67.jpg,Red soil
img_1bb5bc8d.jpg,Red soil
img_8fdd42ae.jpg,Red soil
img_b6b8d521.jpg,Red soil
img_266e67b9.jpg,Red soil
img_db3ab2be.jpg,Red soil
img_2e289d18.jpg,Red soil
img_1753e907.jpg,Red soil
img_73824ae9.jpg,Red soil
img_baffdf14.jpg,Red soil
img_7f8f673c.jpg,Red soil
img_b1ea09fd.jpeg,Red soil
img_18775cef.jpg,Red soil
img_4b5b36f1.jpg,Red soil
img_6cf7c744.jpg,Red soil
img_19136b12.jpg,Red soil
img_4b62f891.jpeg,Red soil
img_10b71234.jpeg,Red soil
img_59f91867.jpg,Red soil
img_7003c0b9.jpg,Red soil
img_1a71c549.jpg,Red soil
img_68f6b58f.jpg,Red soil
img_db5f2735.jpg,Red soil
img_8c26747a.jpg,Red soil
img_176bb40b.jpeg,Red soil
img_2aea6d55.jpg,Red soil
img_60ad3397.jpeg,Red soil
img_6eea37a6.jpg,Red soil
img_79b7f773.jpg,Red soil
img_fbe6b18e.jpeg,Red soil
img_1d31249e.jpg,Red soil
img_5d35ed5c.jpeg,Red soil
img_83d433d2.jpg,Red soil
img_20bc95fc.jpeg,Red soil
img_7b328b0b.jpg,Red soil
img_805d4f60.jpg,Red soil
img_d3fca5b8.jpg,Red soil
img_30fe53bd.jpg,Red soil
img_6f9b6311.jpg,Red soil
img_796b7352.jpg,Red soil
img_bdc13a37.jpg,Red soil
img_94db428a.jpg,Red soil
img_821a6521.jpg,Red soil
img_59e407a6.jpg,Red soil
img_de1344ee.jpeg,Red soil
img_2ef2634d.jpg,Red soil
img_f1880ddb.jpg,Red soil
img_e2c3a003.jpg,Red soil
img_bf8fc5b4.jpg,Red soil
img_f753b908.jpg,Red soil
img_138efd41.jpg,Red soil
img_42f05656.jpg,Red soil
img_3bddd7f6.jpg,Red soil
img_9f91569c.jpg,Red soil
img_31be5bb1.jpg,Red soil
img_b78335df.jpg,Red soil
img_4f038176.jpg,Red soil
img_7c75f0bd.jpg,Red soil
img_306f6b2d.jpg,Red soil
img_55465bce.jpg,Red soil
img_726662f1.jpg,Red soil
img_8faab348.jpg,Red soil
img_6fc51185.jpg,Red soil
img_01a18016.jpg,Red soil
img_6e1ef36a.jpg,Red soil
img_c46adea7.jpg,Red soil
img_a2758805.jpg,Red soil
img_29d43056.jpg,Red soil
img_a8772b9c.jpg,Red soil
img_19d66b0d.jpeg,Red soil
img_bdcacdbc.jpg,Red soil
img_6a915872.jpg,Red soil
img_3050f4cb.png,Red soil
img_b97e9656.jpg,Red soil
img_94728e96.jpeg,Red soil
img_d4e89075.jpg,Red soil
img_5c79971c.jpg,Red soil
img_1c02817b.jpg,Red soil
img_e69fd8a4.jpg,Red soil
img_05119844.jpeg,Red soil
img_625aecac.jpg,Red soil
img_39dc2dd7.jpg,Red soil
img_8c6e737c.jpeg,Red soil
img_99dd0c1f.jpg,Red soil
img_1dc5fb41.jpeg,Red soil
img_3d782e64.jpg,Red soil
img_8199b113.jpg,Red soil
img_d5a3ee11.jpg,Red soil
img_21a7ddef.jpg,Red soil
img_55309ad0.jpg,Red soil
img_1344a0e5.jpg,Red soil
img_3070c3aa.jpg,Red soil
img_51396f76.jpg,Red soil
img_3d325c6c.jpg,Red soil
img_c6762c77.jpg,Red soil
img_4573e922.jpg,Red soil
img_ba9bc119.jpeg,Red soil
img_d9f42d31.jpg,Red soil
img_51a0d61e.jpg,Red soil
img_bb085983.jpg,Red soil
img_bfc65b55.jpg,Red soil
img_6d7d0ead.jpeg,Red soil
img_67ab30d6.jpg,Red soil
img_1cbd9390.jpg,Red soil
img_9c9f6951.jpg,Red soil
img_f384950a.jpg,Red soil
img_c568e2eb.jpg,Red soil
img_595e0099.jpeg,Red soil
img_ddc7af4a.jpg,Red soil
img_75003cfe.jpg,Red soil
img_5b0895e5.jpg,Red soil
img_09bc2967.jpg,Red soil
img_62bbb98a.jpg,Black Soil
img_cc19756b.jpg,Black Soil
img_4d5e311d.jpg,Black Soil
img_acabb5e2.jpg,Black Soil
img_fa948070.jpg,Black Soil
img_563bdadd.jpg,Black Soil
img_367576ba.jpg,Black Soil
img_58262d58.jpg,Black Soil
img_e2e8afd0.webp,Black Soil
img_ca18cfdb.jpg,Black Soil
img_245af7de.jpg,Black Soil
img_35338fa8.jpg,Black Soil
img_d983c6ac.jpg,Black Soil
img_bac85723.jpg,Black Soil
img_e10e51b5.jpg,Black Soil
img_180e48db.jpg,Black Soil
img_009a3c89.jpg,Black Soil
img_305b70cc.jpg,Black Soil
img_5735309e.jpg,Black Soil
img_6960350c.jpg,Black Soil
img_9da049f9.jpg,Black Soil
img_5afb2c7d.jpg,Black Soil
img_67d5dcf4.jpg,Black Soil
img_70678257.jpg,Black Soil
img_6ac5743c.jpg,Black Soil
img_9f047706.jpg,Black Soil
img_efb8050c.jpg,Black Soil
img_f134b5b9.jpg,Black Soil
img_e083693d.jpg,Black Soil
img_19025400.jpg,Black Soil
img_3e2e19c6.jpg,Black Soil
img_610fe3aa.jpg,Black Soil
img_779c3955.jpg,Black Soil
img_efe7b78d.jpg,Black Soil
img_cbbe7dff.jpg,Black Soil
img_91fb6d54.jpg,Black Soil
img_f9b0b4a7.jpg,Black Soil
img_cdf7362c.jpg,Black Soil
img_0a7ef3bc.jpg,Black Soil
img_abfcb305.jpg,Black Soil
img_f278cecf.jpg,Black Soil
img_7301b67e.jpg,Black Soil
img_6b9be8ee.jpg,Black Soil
img_2d5911bd.webp,Black Soil
img_dc741535.jpg,Black Soil
img_a8a5a884.jpg,Black Soil
img_90de7230.jpg,Black Soil
img_ec24c9bf.jpg,Black Soil
img_a9c60074.jpg,Black Soil
img_3fcd02e7.jpg,Black Soil
img_e48dfef4.jpg,Black Soil
img_8f661b0d.jpg,Black Soil
img_10cb5609.jpg,Black Soil
img_eb4e7a07.jpg,Black Soil
img_5b436b84.jpg,Black Soil
img_22b8d948.jpg,Black Soil
img_fbc9cf4d.jpg,Black Soil
img_6deca21d.jpg,Black Soil
img_f46444e1.jpg,Black Soil
img_85df987f.jpg,Black Soil
img_f65ccfef.jpg,Black Soil
img_a61166e5.jpg,Black Soil
img_7683f67b.jpg,Black Soil
img_fc54e196.jpg,Black Soil
img_6b19ba7e.jpg,Black Soil
img_1b1eb19b.jpg,Black Soil
img_856ab8d7.jpg,Black Soil
img_0e0fe7f7.jpg,Black Soil
img_e4370fcb.jpg,Black Soil
img_38bfe1db.jpg,Black Soil
img_9f742a11.jpg,Black Soil
img_802604ec.jpg,Black Soil
img_0efd779d.jpg,Black Soil
img_9e0912d3.jpg,Black Soil
img_4e2116c7.jpg,Black Soil
img_3d251deb.jpg,Black Soil
img_d64a9cfe.jpg,Black Soil
img_fcc4f2eb.jpg,Black Soil
img_76cadce6.jpg,Black Soil
img_e1e1006a.jpg,Black Soil
img_4e5d044b.jpg,Black Soil
img_32c0e35b.jpg,Black Soil
img_d4bd06a6.jpg,Black Soil
img_799307e7.jpg,Black Soil
img_a663fd4c.jpg,Black Soil
img_9c547df0.jpg,Black Soil
img_d246b5d3.jpg,Black Soil
img_725a6617.jpg,Black Soil
img_b7142d59.jpg,Black Soil
img_748e13a0.jpg,Black Soil
img_58806628.jpg,Black Soil
img_66485808.jpg,Black Soil
img_72eda716.jpg,Black Soil
img_2a20ef84.jpg,Black Soil
img_0b36eb63.jpg,Black Soil
img_e608d0fc.jpg,Black Soil
img_20fad851.jpg,Black Soil
img_c84eed10.jpg,Black Soil
img_e15cf9ad.webp,Black Soil
img_ff3635a0.jpg,Black Soil
img_70306282.jpg,Black Soil
img_b7277733.jpg,Black Soil
img_05c2d859.jpg,Black Soil
img_64a67147.jpg,Black Soil
img_a9b71c68.jpg,Black Soil
img_a6146dfc.jpg,Black Soil
img_56721f10.jpg,Black Soil
img_8abdb9f7.jpg,Black Soil
img_949b9459.jpg,Black Soil
img_6d01dd31.jpg,Black Soil
img_eaf611d1.jpg,Black Soil
img_3b5c3aa6.jpg,Black Soil
img_13898feb.jpg,Black Soil
img_2f0796ae.jpg,Black Soil
img_22b9080b.jpg,Black Soil
img_4021b6aa.jpg,Black Soil
img_3319b5ff.jpg,Black Soil
img_b70e92e2.jpg,Black Soil
img_38294df5.jpg,Black Soil
img_ca2762af.jpg,Black Soil
img_818105eb.jpg,Black Soil
img_ae67e4d3.jpg,Black Soil
img_a126a16b.jpg,Black Soil
img_3f3f7d69.jpg,Black Soil
img_d5d656e1.jpg,Black Soil
img_5f8c00b4.jpg,Black Soil
img_06fa6cf1.jpg,Black Soil
img_83dbd6d9.jpg,Black Soil
img_a8843123.jpg,Black Soil
img_88c9d29a.jpg,Black Soil
img_b326fb12.jpg,Black Soil
img_133bbfb9.jpg,Black Soil
img_1fdde539.jpg,Black Soil
img_c6daceec.jpg,Black Soil
img_594ce9fa.jpg,Black Soil
img_8116a600.jpg,Black Soil
img_00e487ce.jpg,Black Soil
img_af7f1c58.jpg,Black Soil
img_dd86fa78.jpg,Black Soil
img_6ead6183.jpg,Black Soil
img_1ef0f270.jpg,Black Soil
img_edf3cd0d.jpg,Black Soil
img_4f3cc96c.jpg,Black Soil
img_53880881.jpg,Black Soil
img_e062a25a.jpg,Black Soil
img_a0e474ad.jpg,Black Soil
img_39f213c3.jpg,Black Soil
img_d1813091.jpg,Black Soil
img_46917feb.jpg,Black Soil
img_e0c47e2d.jpg,Black Soil
img_080bf6f6.jpg,Black Soil
img_dc7fc32c.jpg,Black Soil
img_2428832c.jpg,Black Soil
img_95fb848f.jpeg,Black Soil
img_7805329e.jpg,Black Soil
img_a60981be.jpg,Black Soil
img_15eea05e.jpg,Black Soil
img_79fd1683.jpg,Black Soil
img_992c940d.jpg,Black Soil
img_5a88acf2.jpg,Black Soil
img_58f41e29.jpg,Black Soil
img_aae616b9.jpg,Black Soil
img_9586696e.jpg,Black Soil
img_c746f9bd.jpg,Black Soil
img_5e17431c.jpg,Black Soil
img_d6fc641a.jpg,Black Soil
img_d0d90e10.jpg,Black Soil
img_3bc42b6e.jpg,Black Soil
img_115cbef7.jpg,Black Soil
img_5398f782.jpg,Black Soil
img_d91bd421.jpg,Black Soil
img_562933f5.jpg,Black Soil
img_95a6315b.jpg,Black Soil
img_5526a41f.jpg,Black Soil
img_f0419242.jpg,Black Soil
img_6a66a730.jpg,Black Soil
img_c26c3dc0.jpg,Black Soil
img_ccf99548.jpg,Black Soil
img_0d5fd034.jpg,Black Soil
img_6fce4b6c.jpg,Black Soil
img_61f54356.jpg,Black Soil
img_337839f0.jpg,Black Soil
img_c55ab208.jpg,Black Soil
img_b03bcbda.jpg,Black Soil
img_b8f6e297.jpg,Black Soil
img_4f6a37cb.jpg,Black Soil
img_5f93b4f5.jpg,Black Soil
img_ea0cb0dc.jpg,Black Soil
img_3dacae65.jpg,Black Soil
img_45b37146.jpg,Black Soil
img_d09e780e.jpg,Black Soil
img_9844c169.jpg,Black Soil
img_da2dd903.jpg,Black Soil
img_89a48db3.jpg,Black Soil
img_5ae32f56.jpg,Black Soil
img_79ade200.jpg,Black Soil
img_dcac20e5.jpeg,Black Soil
img_14c00744.jpg,Black Soil
img_f491248f.jpg,Black Soil
img_15966040.jpg,Black Soil
img_d3891c5e.jpg,Black Soil
img_8cb88ad5.jpg,Black Soil
img_5dcd9706.jpg,Black Soil
img_768ba5f0.jpg,Black Soil
img_434789c6.jpg,Black Soil
img_91fb0691.jpg,Black Soil
img_d1d47d55.jpg,Black Soil
img_a9ac3969.jpg,Black Soil
img_eaf26f75.jpg,Black Soil
img_11c0f907.jpg,Black Soil
img_fd3d42d8.jpg,Black Soil
img_080614e6.jpg,Black Soil
img_a45d3707.jpg,Black Soil
img_e309777f.jpg,Black Soil
img_3b214381.jpeg,Black Soil
img_38e387e6.jpg,Black Soil
img_1528fd3d.jpg,Black Soil
img_af68a2f7.jpg,Black Soil
img_b20517e3.jpg,Black Soil
img_e6ebb3fb.jpg,Black Soil
img_527f28f7.jpg,Black Soil
img_624ba670.jpg,Black Soil
img_ae4f0d52.jpg,Black Soil
img_cac78a29.jpg,Black Soil
img_2be9a315.jpg,Black Soil
img_6e5fc340.jpg,Black Soil
img_9ae546bd.jpg,Black Soil
img_6e0b1b7c.jpg,Black Soil
img_5c4372f8.jpg,Black Soil
img_6f5bf9d2.jpg,Black Soil
img_c14dbbd0.jpg,Black Soil
